IN,500018,Sanathnagar I E,Telangana,40,Hyderabad,536,Balanagar,HYD,17.4523,78.4324,3,51
IN,500018,Vivekananda Nagar Colony,Telangana,40,Hyderabad,536,Balanagar,HYD,17.4523,78.4324,3,52
IN,500020,Musheerabad (ND),Telangana,40,Hyderabad,536,Musheerabad,HYD,17.4057,78.4944,3,53
IN,500020,Golconda Chowrastha,Telangana,40,Hyderabad,536,Musheerabad,HYD,17.4057,78.4944,3,54
IN,500020,Musheerabad (Delivery),Telangana,40,Hyderabad,536,Hyderabad,HYD,17.4057,78.4944,3,55
IN,500020,Zamistanpur,Telangana,40,Hyderabad,536,Musheerabad,HYD,17.4057,78.4944,3,56
IN,500020,Ashoknagar (Hyderabad),Telangana,40,Hyderabad,536,Musheerabad,HYD,17.4057,78.4944,4,57
IN,500022,Central Secretariat,Telangana,40,Hyderabad,536,Khairatabad,HYD,17.456,78.6476,1,58
IN,500023,Yakutpura,Telangana,40,Hyderabad,536,Charminar,HYD,17.3613,78.4896,4,59
IN,500024,Sahifa,Telangana,40,Hyderabad,536,Saidabad,HYD,17.456,78.6476,1,60
IN,500025,Padmaraonagar,Telangana,40,Hyderabad,536,Secunderabad,HYD,17.3753,78.4744,3,61
IN,500025,Rail Nilayam,Telangana,40,Hyderabad,536,Secunderabad,HYD,17.3753,78.4744,3,62
IN,500025,Himmatnagar,Telangana,40,Hyderabad,536,Secunderabad,HYD,17.3753,78.4744,4,63
IN,500026,Nehrunagar (Hyderabad),Telangana,40,Hyderabad,536,Secunderabad,HYD,17.4113,78.4935,4,64
IN,500027,Stn Kachiguda H.O,Telangana,40,Hyderabad,536,Himayathnagar,HYD,17.456,78.6476,1,65
IN,500027,Barkatpura,Telangana,40,Hyderabad,536,Himayathnagar,HYD,17.456,78.6476,1,66
IN,500028,Humayunnagar,Telangana,40,Hyderabad,536,Asifnagar,HYD,17.3991,78.4577,3,67
IN,500028,Murad Nagar (Hyderabad),Telangana,40,Hyderabad,536,Asifnagar,HYD,17.3991,78.4577,3,68
IN,500028,Shantinagar (Hyderabad),Telangana,40,Hyderabad,536,Asifnagar,HYD,17.3991,78.4577,4,69
IN,500029,Narayanguda,Telangana,40,Hyderabad,536,Himayathnagar,HYD,17.3968,78.4935,4,70
IN,500029,Himayathnagar,Telangana,40,Hyderabad,536,Himayathnagar,HYD,17.3968,78.4935,3,71
IN,500029,Ramakrishna Mutt,Telangana,40,Hyderabad,536,Himayathnagar,HYD,17.3968,78.4935,3,72
IN,500029,Gagan Mahal,Telangana,40,Hyderabad,536,Himayathnagar,HYD,17.3968,78.4935,3,73
IN,500030,Kismathpur,Telangana,40,Hyderabad,536,Hyderabad,HYD,17.3198,78.4031,3,74
IN,500030,Rajendranagar (K.V.Rangareddy),Telangana,40,Hyderabad,536,Rajendranagar,HYD,17.3898,78.4699,4,75
IN,500031,Ibrahim Bagh Lines,Telangana,40,Hyderabad,536,Golconda,HYD,17.3939,78.4529,1,76
IN,500033,Jubilee Hills,Telangana,40,Hyderabad,536,Shaikpet,HYD,17.4334,78.4111,4,77
IN,500033,Dr.B R Ambedkar O.U ,Telangana,40,Hyderabad,536,Shaikpet,HYD,17.4334,78.4111,3,78
IN,500034,Banjara Hills,Telangana,40,Hyderabad,536,Khairatabad,HYD,17.4168,78.4384,4,79
IN,500035,Saroornagar,Telangana,40,Hyderabad,536,Hyderabad,HYD,17.3939,78.4529,1,80
IN,500036,Sripuram Colony,Telangana,40,Hyderabad,536,Amberpet,HYD,17.3939,78.4529,1,81
IN,500036,Osmannagar (Hyderabad),Telangana,40,Hyderabad,536,Saidabad,HYD,17.3939,78.4529,1,82
IN,500036,Malakpet Colony,Telangana,40,Hyderabad,536,Amberpet,HYD,17.3939,78.4529,1,83
IN,500037,Rangareddynagar,Telangana,40,Hyderabad,536,Tirumalagiri,HYD,17.3939,78.4529,1,84
IN,500037,Balanagar Township,Telangana,40,Hyderabad,536,Rangareddy,HYD,17.3939,78.4529,1,85
IN,500038,Sanjeev Reddy Nagar,Telangana,40,Hyderabad,536,Ameerpet,HYD,17.3939,78.4529,1,86
IN,500039,Peerzadiguda,Telangana,40,Hyderabad,536,Hyderabad,HYD,17.4058,78.5591,3,87
IN,500040,Aphb Colony Moulali,Telangana,40,Hyderabad,536,Secunderabad,HYD,17.529,78.6839,1,88
IN,500040,Ie Moulali,Telangana,40,Hyderabad,536,Secunderabad,HYD,17.529,78.6839,1,89
IN,500041,Raj Bhawan (Hyderabad),Telangana,40,Hyderabad,536,Khairatabad,HYD,17.529,78.6839,1,90
IN,500042,Hal (Hyderabad),Telangana,40,Hyderabad,536,Tirumalagiri,HYD,17.529,78.6839,1,91
IN,500043,Airforce Academy,Telangana,40,Hyderabad,536,Tirumalagiri,HYD,17.5587,78.4382,3,92
IN,500043,Bahadurpalli,Telangana,40,Hyderabad,536,Tirumalagiri,HYD,17.3898,78.4699,4,93
